,ALL_EXT_PATH
3620,"['s41377', '021', '00641', '3']"
3621,"['s41377', '021', '00639', 'x']"
3622,"['s41377', '021', '00639', 'x']"
3623,"['s41377', '021', '00622', '6']"
3624,"['s41377', '021', '00622', '6']"
3625,"['s41377', '021', '00632', '4']"
3626,"['s41377', '021', '00632', '4']"
3627,"['s41378', '021', '00308', '4']"
3628,"['s41378', '021', '00308', '4']"
3629,"['s41378', '021', '00303', '9']"
3630,"['s41378', '021', '00303', '9']"
3631,"['s41378', '021', '00302', 'w']"
3632,"['s41378', '021', '00302', 'w']"
3633,"['s41378', '021', '00307', '5']"
3634,"['s41378', '021', '00307', '5']"
3635,"['s41378', '021', '00289', '4']"
3636,"['s41378', '021', '00289', '4']"
3637,"['s41378', '021', '00296', '5']"
3638,"['s41378', '021', '00296', '5']"
3639,"['s41378', '021', '00280', 'z']"
3640,"['s41378', '021', '00280', 'z']"
3641,"['s41378', '021', '00298', '3']"
3642,"['s41378', '021', '00298', '3']"
3643,"['s41378', '021', '00287', '6']"
3644,"['s41378', '021', '00287', '6']"
3645,"['s41378', '021', '00292', '9']"
3646,"['s41378', '021', '00292', '9']"
3647,"['s41378', '021', '00299', '2']"
3648,"['s41378', '021', '00299', '2']"
3649,"['s41378', '021', '00295', '6']"
3650,"['s41378', '021', '00295', '6']"
3651,"['s41378', '021', '00293', '8']"
3652,"['s41378', '021', '00293', '8']"
3653,"['s41378', '021', '00286', '7']"
3654,"['s41378', '021', '00286', '7']"
3655,"['s41378', '021', '00291', 'w']"
3656,"['s41378', '021', '00291', 'w']"
3657,"['s41378', '021', '00294', '7']"
3658,"['s41378', '021', '00294', '7']"
3659,"['s41378', '021', '00288', '5']"
3660,"['s41378', '021', '00288', '5']"
3661,"['s41378', '021', '00290', 'x']"
3662,"['s41378', '021', '00290', 'x']"
3663,"['s41378', '021', '00275', 'w']"
3664,"['s41378', '021', '00275', 'w']"
3665,"['s41378', '021', '00283', 'w']"
3666,"['s41378', '021', '00283', 'w']"
3667,"['s41379', '021', '00925', '4']"
3668,"['s41379', '021', '00925', '4']"
3669,"['s41379', '021', '00944', '1']"
3670,"['s41379', '021', '00944', '1']"
3671,"['s41379', '021', '00944', '1']"
3672,"['s41379', '021', '00944', '1']"
3673,"['s41379', '021', '00944', '1']"
3674,"['s41379', '021', '00944', '1']"
3675,"['s41379', '021', '00939', 'y']"
3676,"['s41379', '021', '00939', 'y']"
3677,"['s41379', '021', '00939', 'y']"
3678,"['s41379', '021', '00934', '3']"
3679,"['s41379', '021', '00934', '3']"
3680,"['s41379', '021', '00934', '3']"
3681,"['s41379', '021', '00934', '3']"
3682,"['s41379', '021', '00934', '3']"
3683,"['s41379', '021', '00934', '3']"
3684,"['s41379', '021', '00941', '4']"
3685,"['s41379', '021', '00941', '4']"
3686,"['s41379', '021', '00919', '2']"
3687,"['s41379', '021', '00919', '2']"
3688,"['s41379', '021', '00932', '5']"
3689,"['s41379', '021', '00932', '5']"
3690,"['s41379', '021', '00932', '5']"
3691,"['s41379', '021', '00932', '5']"
3692,"['s41379', '021', '00932', '5']"
3693,"['s41379', '021', '00932', '5']"
3694,"['s41379', '021', '00909', '4']"
3695,"['s41379', '021', '00909', '4']"
3696,"['s41379', '021', '00909', '4']"
3697,"['s41379', '021', '00909', '4']"
3698,"['s41379', '021', '00909', '4']"
3699,"['s41379', '021', '00909', '4']"
3700,"['s41379', '021', '00938', 'z']"
3701,"['s41379', '021', '00938', 'z']"
3702,"['s41379', '021', '00938', 'z']"
3703,"['s41379', '021', '00938', 'z']"
3704,"['s41379', '021', '00938', 'z']"
3705,"['s41379', '021', '00938', 'z']"
3706,"['s41379', '021', '00929', '0']"
3707,"['s41379', '021', '00929', '0']"
3708,"['s41379', '021', '00929', '0']"
3709,"['s41379', '021', '00929', '0']"
3710,"['s41379', '021', '00929', '0']"
3711,"['s41379', '021', '00929', '0']"
3712,"['s41379', '021', '00905', '8']"
3713,"['s41379', '021', '00905', '8']"
3714,"['s41379', '021', '00931', '6']"
3715,"['s41379', '021', '00931', '6']"
3716,"['s41379', '021', '00931', '6']"
3717,"['s41379', '021', '00931', '6']"
3718,"['s41379', '021', '00931', '6']"
3719,"['s41379', '021', '00931', '6']"
3720,"['s41379', '021', '00924', '5']"
3721,"['s41379', '021', '00924', '5']"
3722,"['s41379', '021', '00924', '5']"
3723,"['s41379', '021', '00924', '5']"
3724,"['s41379', '021', '00924', '5']"
3725,"['s41379', '021', '00924', '5']"
3726,"['s41379', '021', '00928', '1']"
3727,"['s41379', '021', '00928', '1']"
3728,"['s41379', '021', '00928', '1']"
3729,"['s41379', '021', '00928', '1']"
3730,"['s41379', '021', '00928', '1']"
3731,"['s41379', '021', '00928', '1']"
3732,"['s41379', '021', '00936', '1']"
3733,"['s41379', '021', '00936', '1']"
3734,"['s41379', '021', '00936', '1']"
3735,"['s41379', '021', '00936', '1']"
3736,"['s41379', '021', '00936', '1']"
3737,"['s41379', '021', '00936', '1']"
3738,"['s41379', '021', '00927', '2']"
3739,"['s41379', '021', '00927', '2']"
3740,"['s41379', '021', '00927', '2']"
3741,"['s41379', '021', '00927', '2']"
3742,"['s41379', '021', '00927', '2']"
3743,"['s41379', '021', '00927', '2']"
3744,"['s41379', '021', '00937', '0']"
3745,"['s41379', '021', '00937', '0']"
3746,"['s41379', '021', '00937', '0']"
3747,"['s41379', '021', '00937', '0']"
3748,"['s41379', '021', '00937', '0']"
3749,"['s41379', '021', '00937', '0']"
3750,"['s41379', '021', '00922', '7']"
3751,"['s41379', '021', '00922', '7']"
3752,"['s41379', '021', '00922', '7']"
3753,"['s41379', '021', '00922', '7']"
3754,"['s41379', '021', '00922', '7']"
3755,"['s41379', '021', '00922', '7']"
3756,"['s41379', '021', '00896', '6']"
3757,"['s41379', '021', '00896', '6']"
3758,"['s41379', '021', '00896', '6']"
3759,"['s41379', '021', '00896', '6']"
3760,"['s41379', '021', '00896', '6']"
3761,"['s41379', '021', '00896', '6']"
3762,"['s41379', '021', '00918', '3']"
3763,"['s41379', '021', '00918', '3']"
3764,"['s41380', '021', '01306', '8']"
3765,"['s41380', '021', '01306', '8']"
3766,"['s41380', '021', '01306', '8']"
3767,"['s41380', '021', '01306', '8']"
3768,"['s41380', '021', '01309', '5']"
3769,"['s41380', '021', '01309', '5']"
3770,"['s41380', '021', '01311', 'x']"
3771,"['s41380', '021', '01311', 'x']"
3772,"['s41380', '021', '01300', '0']"
3773,"['s41380', '021', '01300', '0']"
3774,"['s41380', '021', '01263', '2']"
3775,"['s41380', '021', '01263', '2']"
3776,"['s41380', '021', '01290', 'z']"
3777,"['s41380', '021', '01290', 'z']"
3778,"['s41380', '021', '01308', '6']"
3779,"['s41380', '021', '01308', '6']"
3780,"['s41380', '021', '01308', '6']"
3781,"['s41380', '021', '01308', '6']"
3782,"['s41380', '021', '01308', '6']"
3783,"['s41380', '021', '01308', '6']"
3784,"['s41380', '021', '01297', '6']"
3785,"['s41380', '021', '01297', '6']"
3786,"['s41380', '021', '01297', '6']"
3787,"['s41380', '021', '01297', '6']"
3788,"['s41380', '021', '01297', '6']"
3789,"['s41380', '021', '01297', '6']"
3790,"['s41380', '021', '01304', 'w']"
3791,"['s41380', '021', '01304', 'w']"
3792,"['s41380', '021', '01295', '8']"
3793,"['s41380', '021', '01295', '8']"
3794,"['s41380', '021', '01301', 'z']"
3795,"['s41380', '021', '01301', 'z']"
3796,"['s41380', '021', '01292', 'x']"
3797,"['s41380', '021', '01292', 'x']"
3798,"['s41380', '021', '01292', 'x']"
3799,"['s41380', '021', '01292', 'x']"
3800,"['s41380', '021', '01292', 'x']"
3801,"['s41380', '021', '01292', 'x']"
3802,"['s41380', '021', '01271', '2']"
3803,"['s41380', '021', '01271', '2']"
3804,"['s41380', '021', '01293', 'w']"
3805,"['s41380', '021', '01293', 'w']"
3806,"['s41380', '021', '01293', 'w']"
3807,"['s41380', '021', '01293', 'w']"
3808,"['s41380', '021', '01293', 'w']"
3809,"['s41380', '021', '01293', 'w']"
3810,"['s41380', '021', '01296', '7']"
3811,"['s41380', '021', '01296', '7']"
3812,"['s41380', '021', '01296', '7']"
3813,"['s41380', '021', '01296', '7']"
3814,"['s41380', '021', '01296', '7']"
3815,"['s41380', '021', '01296', '7']"
3816,"['s41380', '021', '01303', 'x']"
3817,"['s41380', '021', '01303', 'x']"
3818,"['s41380', '021', '01299', '4']"
3819,"['s41380', '021', '01299', '4']"
3820,"['s41380', '021', '01305', '9']"
3821,"['s41380', '021', '01305', '9']"
3822,"['s41380', '021', '01307', '7']"
3823,"['s41380', '021', '01307', '7']"
3824,"['s41380', '021', '01289', '6']"
3825,"['s41380', '021', '01289', '6']"
3826,"['s41385', '021', '00457', '9']"
3827,"['s41385', '021', '00457', '9']"
3828,"['s41385', '021', '00457', '9']"
3829,"['s41385', '021', '00457', '9']"
3830,"['s41385', '021', '00457', '9']"
3831,"['s41385', '021', '00457', '9']"
3832,"['s41385', '021', '00456', 'w']"
3833,"['s41385', '021', '00456', 'w']"
3834,"['s41385', '021', '00459', '7']"
3835,"['s41385', '021', '00459', '7']"
3836,"['s41385', '021', '00458', '8']"
3837,"['s41385', '021', '00458', '8']"
3838,"['s41385', '021', '00458', '8']"
3839,"['s41385', '021', '00458', '8']"
3840,"['s41385', '021', '00458', '8']"
3841,"['s41385', '021', '00458', '8']"
3842,"['s41385', '021', '00451', '1']"
3843,"['s41385', '021', '00451', '1']"
3844,"['s41385', '021', '00455', 'x']"
3845,"['s41385', '021', '00455', 'x']"
3846,"['s41385', '021', '00453', 'z']"
3847,"['s41385', '021', '00453', 'z']"
3848,"['s41385', '021', '00453', 'z']"
3849,"['s41385', '021', '00453', 'z']"
3850,"['s41385', '021', '00453', 'z']"
3851,"['s41385', '021', '00453', 'z']"
3852,"['s41385', '021', '00454', 'y']"
3853,"['s41385', '021', '00454', 'y']"
3854,"['s41385', '021', '00454', 'y']"
3855,"['s41385', '021', '00454', 'y']"
3856,"['s41385', '021', '00454', 'y']"
3857,"['s41385', '021', '00454', 'y']"
3858,"['s41385', '021', '00452', '0']"
3859,"['s41385', '021', '00452', '0']"
3860,"['s41385', '021', '00452', '0']"
3861,"['s41385', '021', '00440', '4']"
3862,"['s41385', '021', '00440', '4']"
3863,"['s41385', '021', '00440', '4']"
3864,"['s41385', '021', '00440', '4']"
3865,"['s41385', '021', '00440', '4']"
3866,"['s41385', '021', '00440', '4']"
3867,"['s41385', '021', '00450', '2']"
3868,"['s41385', '021', '00450', '2']"
3869,"['s41385', '021', '00443', '1']"
3870,"['s41385', '021', '00443', '1']"
3871,"['s41385', '021', '00438', 'y']"
3872,"['s41385', '021', '00438', 'y']"
3873,"['s41385', '021', '00438', 'y']"
3874,"['s41385', '021', '00438', 'y']"
3875,"['s41385', '021', '00438', 'y']"
3876,"['s41385', '021', '00438', 'y']"
3877,"['s41385', '021', '00448', 'w']"
3878,"['s41385', '021', '00448', 'w']"
3879,"['s41385', '021', '00448', 'w']"
3880,"['s41385', '021', '00449', '9']"
3881,"['s41385', '021', '00449', '9']"
3882,"['s41385', '021', '00446', 'y']"
3883,"['s41385', '021', '00446', 'y']"
3884,"['s41385', '021', '00447', 'x']"
3885,"['s41385', '021', '00447', 'x']"
3886,"['s41385', '021', '00447', 'x']"
3887,"['s41385', '021', '00447', 'x']"
3888,"['s41385', '021', '00447', 'x']"
3889,"['s41385', '021', '00447', 'x']"
3890,"['s41385', '021', '00445', 'z']"
3891,"['s41385', '021', '00445', 'z']"
3892,"['s41385', '021', '00445', 'z']"
3893,"['s41385', '021', '00441', '3']"
3894,"['s41385', '021', '00441', '3']"
3895,"['s41385', '021', '00437', 'z']"
3896,"['s41385', '021', '00437', 'z']"
3897,"['s41586', '021', '04085', 'y']"
3898,"['s41586', '021', '04085', 'y']"
3899,"['d41586', '021', '02756', '4']"
3900,"['d41586', '021', '02756', '4']"
3901,"['d41586', '021', '02756', '4']"
3902,"['d41586', '021', '02756', '4']"
3903,"['d41586', '021', '02756', '4']"
3904,"['d41586', '021', '02756', '4']"
3905,"['d41586', '021', '02756', '4']"
3906,"['d41586', '021', '02756', '4']"
3907,"['d41586', '021', '02643', 'y']"
3908,"['d41586', '021', '02643', 'y']"
3909,"['d41586', '021', '02643', 'y']"
3910,"['d41586', '021', '02643', 'y']"
3911,"['d41586', '021', '02643', 'y']"
3912,"['d41586', '021', '02643', 'y']"
3913,"['d41586', '021', '02643', 'y']"
3914,"['d41586', '021', '02643', 'y']"
3915,"['d41586', '021', '02761', '7']"
3916,"['d41586', '021', '02761', '7']"
3917,"['d41586', '021', '02761', '7']"
3918,"['d41586', '021', '02761', '7']"
3919,"['d41586', '021', '02761', '7']"
3920,"['d41586', '021', '02761', '7']"
3921,"['d41586', '021', '02761', '7']"
3922,"['d41586', '021', '02761', '7']"
3923,"['d41586', '021', '02761', '7']"
3924,"['d41586', '021', '02761', '7']"
3925,"['d41586', '021', '02761', '7']"
3926,"['s41586', '021', '04080', '3']"
3927,"['s41586', '021', '04080', '3']"
3928,"['s41586', '021', '03921', '5']"
3929,"['s41586', '021', '03921', '5']"
3930,"['d41586', '021', '02743', '9']"
3931,"['d41586', '021', '02743', '9']"
3932,"['d41586', '021', '02743', '9']"
3933,"['d41586', '021', '02743', '9']"
3934,"['d41586', '021', '02743', '9']"
3935,"['d41586', '021', '02743', '9']"
3936,"['d41586', '021', '02743', '9']"
3937,"['d41586', '021', '02743', '9']"
3938,"['d41586', '021', '02743', '9']"
3939,"['d41586', '021', '02743', '9']"
3940,"['d41586', '021', '02743', '9']"
3941,"['d41586', '021', '02743', '9']"
3942,"['d41586', '021', '02785', 'z']"
3943,"['d41586', '021', '02785', 'z']"
3944,"['d41586', '021', '02785', 'z']"
3945,"['d41586', '021', '02785', 'z']"
3946,"['d41586', '021', '02785', 'z']"
3947,"['d41586', '021', '02785', 'z']"
3948,"['d41586', '021', '02785', 'z']"
3949,"['d41586', '021', '02785', 'z']"
3950,"['d41586', '021', '02755', '5']"
3951,"['d41586', '021', '02755', '5']"
3952,"['d41586', '021', '02755', '5']"
3953,"['d41586', '021', '02755', '5']"
3954,"['d41586', '021', '02755', '5']"
3955,"['d41586', '021', '02755', '5']"
3956,"['d41586', '021', '02755', '5']"
3957,"['d41586', '021', '02755', '5']"
3958,"['d41586', '021', '02755', '5']"
3959,"['d41586', '021', '02755', '5']"
3960,"['d41586', '021', '02772', '4']"
3961,"['d41586', '021', '02772', '4']"
3962,"['d41586', '021', '02772', '4']"
3963,"['d41586', '021', '02772', '4']"
3964,"['d41586', '021', '02772', '4']"
3965,"['d41586', '021', '02772', '4']"
3966,"['d41586', '021', '02772', '4']"
3967,"['d41586', '021', '02772', '4']"
3968,"['d41586', '021', '02772', '4']"
3969,"['d41586', '021', '02763', '5']"
3970,"['d41586', '021', '02763', '5']"
3971,"['d41586', '021', '02763', '5']"
3972,"['d41586', '021', '02763', '5']"
3973,"['d41586', '021', '02763', '5']"
3974,"['d41586', '021', '02763', '5']"
3975,"['d41586', '021', '02763', '5']"
3976,"['d41586', '021', '02763', '5']"
3977,"['d41586', '021', '02763', '5']"
3978,"['d41586', '021', '02763', '5']"
3979,"['d41586', '021', '02763', '5']"
3980,"['d41586', '021', '02763', '5']"
3981,"['d41586', '021', '02763', '5']"
3982,"['d41586', '021', '02763', '5']"
3983,"['d41586', '021', '02782', '2']"
3984,"['d41586', '021', '02782', '2']"
3985,"['d41586', '021', '02782', '2']"
3986,"['d41586', '021', '02782', '2']"
3987,"['d41586', '021', '02782', '2']"
3988,"['d41586', '021', '02782', '2']"
3989,"['d41586', '021', '02782', '2']"
3990,"['d41586', '021', '02782', '2']"
3991,"['d41586', '021', '02782', '2']"
3992,"['d41586', '021', '02782', '2']"
3993,"['d41586', '021', '02782', '2']"
3994,"['d41586', '021', '02787', 'x']"
3995,"['d41586', '021', '02787', 'x']"
3996,"['d41586', '021', '02787', 'x']"
3997,"['d41586', '021', '02787', 'x']"
3998,"['d41586', '021', '02787', 'x']"
3999,"['d41586', '021', '02787', 'x']"
4000,"['d41586', '021', '02787', 'x']"
4001,"['d41586', '021', '02733', 'x']"
4002,"['d41586', '021', '02733', 'x']"
4003,"['d41586', '021', '02733', 'x']"
4004,"['d41586', '021', '02733', 'x']"
4005,"['d41586', '021', '02733', 'x']"
4006,"['d41586', '021', '02733', 'x']"
4007,"['d41586', '021', '02733', 'x']"
4008,"['d41586', '021', '02733', 'x']"
4009,"['d41586', '021', '02733', 'x']"
4010,"['d41586', '021', '02733', 'x']"
4011,"['d41586', '021', '02733', 'x']"
4012,"['d41586', '021', '02733', 'x']"
4013,"['d41586', '021', '02733', 'x']"
4014,"['d41586', '021', '02733', 'x']"
4015,"['d41586', '021', '02733', 'x']"
4016,"['d41586', '021', '02740', 'y']"
4017,"['d41586', '021', '02740', 'y']"
4018,"['d41586', '021', '02740', 'y']"
4019,"['d41586', '021', '02740', 'y']"
4020,"['d41586', '021', '02740', 'y']"
4021,"['d41586', '021', '02740', 'y']"
4022,"['d41586', '021', '02740', 'y']"
4023,"['d41586', '021', '02740', 'y']"
4024,"['d41586', '021', '02740', 'y']"
4025,"['d41586', '021', '02783', '1']"
4026,"['d41586', '021', '02783', '1']"
4027,"['d41586', '021', '02783', '1']"
4028,"['d41586', '021', '02783', '1']"
4029,"['d41586', '021', '02783', '1']"
4030,"['d41586', '021', '02783', '1']"
4031,"['d41586', '021', '02783', '1']"
4032,"['d41586', '021', '02783', '1']"
4033,"['d41586', '021', '02783', '1']"
4034,"['d41586', '021', '02783', '1']"
4035,"['d41586', '021', '02783', '1']"
4036,"['s41586', '021', '04058', '1']"
4037,"['s41586', '021', '04058', '1']"
4038,"['s41586', '021', '04058', '1']"
4039,"['s41586', '021', '04058', '1']"
4040,"['s41586', '021', '04058', '1']"
4041,"['s41586', '021', '04058', '1']"
4042,"['s41586', '021', '04060', '7']"
4043,"['s41586', '021', '04060', '7']"
4044,"['d41586', '021', '02746', '6']"
4045,"['d41586', '021', '02746', '6']"
4046,"['d41586', '021', '02746', '6']"
4047,"['d41586', '021', '02746', '6']"
4048,"['d41586', '021', '02746', '6']"
4049,"['d41586', '021', '02746', '6']"
4050,"['d41586', '021', '02746', '6']"
4051,"['d41586', '021', '02746', '6']"
4052,"['d41586', '021', '02746', '6']"
4053,"['d41586', '021', '02746', '6']"
4054,"['d41586', '021', '02746', '6']"
4055,"['d41586', '021', '02745', '7']"
4056,"['d41586', '021', '02745', '7']"
4057,"['d41586', '021', '02745', '7']"
4058,"['d41586', '021', '02745', '7']"
4059,"['d41586', '021', '02745', '7']"
4060,"['d41586', '021', '02745', '7']"
4061,"['d41586', '021', '02745', '7']"
4062,"['d41586', '021', '02745', '7']"
4063,"['d44148', '021', '00091', '4']"
4064,"['d44148', '021', '00091', '4']"
4065,"['d44148', '021', '00091', '4']"
4066,"['d44148', '021', '00092', '3']"
4067,"['d44148', '021', '00092', '3']"
4068,"['d44148', '021', '00092', '3']"
4069,"['d44148', '021', '00093', '2']"
4070,"['d44148', '021', '00093', '2']"
4071,"['d44148', '021', '00093', '2']"
4072,"['d44148', '021', '00094', '1']"
4073,"['d44148', '021', '00094', '1']"
4074,"['d44148', '021', '00094', '1']"
4075,"['d44148', '021', '00088', 'z']"
4076,"['d44148', '021', '00088', 'z']"
4077,"['d44148', '021', '00088', 'z']"
4078,"['d44148', '021', '00089', 'y']"
4079,"['d44148', '021', '00089', 'y']"
4080,"['d44148', '021', '00089', 'y']"
4081,"['d44148', '021', '00086', '1']"
4082,"['d44148', '021', '00086', '1']"
4083,"['d44148', '021', '00086', '1']"
4084,"['d44148', '021', '00087', '0']"
4085,"['d44148', '021', '00087', '0']"
4086,"['d44148', '021', '00087', '0']"
4087,"['d44148', '021', '00084', '3']"
4088,"['d44148', '021', '00084', '3']"
4089,"['d44148', '021', '00084', '3']"
4090,"['d44148', '021', '00085', '2']"
4091,"['d44148', '021', '00085', '2']"
4092,"['d44148', '021', '00085', '2']"
4093,"['d44148', '021', '00082', '5']"
4094,"['d44148', '021', '00082', '5']"
4095,"['d44148', '021', '00082', '5']"
4096,"['d44148', '021', '00083', '4']"
4097,"['d44148', '021', '00083', '4']"
4098,"['d44148', '021', '00083', '4']"
4099,"['d44148', '021', '00081', '6']"
4100,"['d44148', '021', '00081', '6']"
4101,"['d44148', '021', '00081', '6']"
4102,"['d44148', '021', '00079', '0']"
4103,"['d44148', '021', '00079', '0']"
4104,"['d44148', '021', '00079', '0']"
4105,"['d44148', '021', '00080', '7']"
4106,"['d44148', '021', '00080', '7']"
4107,"['d44148', '021', '00080', '7']"
4108,"['d44148', '021', '00077', '2']"
4109,"['d44148', '021', '00077', '2']"
4110,"['d44148', '021', '00077', '2']"
4111,"['d44148', '021', '00078', '1']"
